id,id_client,id_product,qtd,total,sale_date,name,actual_category,price,full_name,cidade,estado,custo_atual_usd
731,41,142,3,2355.05,2024-04-11,Âncora Danforth Vector Evo,Ancoragem,826.41,Pedro Ribeiro Costa Santos Correia,Aratu,BA,155.62
732,35,64,12,1271163.65,2023-07-11,Motor Elétrico Yamaha Swift Drift Current 265Hp,Propulsao,111505.55,Priscila Martins,João Pessoa,PB,19307.99
733,45,68,4,254208.6,2023-10-17,Motor De Popa Honda Ion Vox Prime 163Hp,Propulsao,66897.1,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,12442.5
734,22,86,7,654662.0,2023-04-21,Motor Diesel Volvo Helix Evo Force 144Hp,Propulsao,93523.13,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,16841.61
735,35,129,5,16331.0,2024-01-07,Corrente Delta Boost,Ancoragem,3266.21,Priscila Martins,João Pessoa,PB,599.77
736,16,69,10,430017.5,2024-03-08,Motor De Popa Torqeedo Ultra Impulse 292Hp,Propulsao,45265.02,Renata Pacheco Cardoso,Fortaleza,CE,8394.54
737,22,106,5,20827.8,2023-02-24,Âncora Danforth Nitro Titan Vox,Ancoragem,4384.87,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,820.98
738,46,3,7,60010.55,2023-02-12,Radar Furuno Pulse Leviathan,Eletronicos,9024.19,Ana Silva Costa Farias Coelho,Macapá,AP,1753.77
739,38,65,4,97119.45,2024-08-22,Motor De Popa Torqeedo Nautic Swift 223Hp,Propulsao,25557.7,Mateus Antunes,Fortaleza Do Tabocão,TO,4184.78
740,46,139,11,15674.0,2024-10-15,Boia De Arqueamento Danforth Torque,Ancoragem,1424.88,Ana Silva Costa Farias Coelho,Macapá,AP,246.89
741,39,19,8,131459.0,2024-03-04,Sonda Lowrance Tidal Storm Vox,Eletronicos,16432.35,Renata Oliveira Siqueira,Suape,PE,2847.65
742,8,99,3,305710.0,2023-02-17,Motor Elétrico Honda Flux Ultra 273Hp,Propulsao,107266.66,Luiz Alves Pimentel,Aracaju,SE,17732.37
743,47,20,8,234334.6,2024-08-24,Radar Ais Marlin,Eletronicos,30833.44,Gabriela Barros Lacerda,Niterói,RJ,5689.04
744,44,102,15,12480.0,2024-04-24,Cabo De Nylon Bruce Nexus,Ancoragem,832.02,Rafael Paiva Vieira,Paranaguá,PR,144.07
745,42,64,7,741512.05,2023-10-07,Motor Elétrico Yamaha Swift Drift Current 265Hp,Propulsao,111505.55,Márcia Figueiredo,Vila Do Conde,PA,19307.99
746,8,118,10,40993.45,2023-04-09,Boia De Arqueamento Delta Force Vox,Ancoragem,4315.11,Luiz Alves Pimentel,Aracaju,SE,787.87
747,11,76,12,1778379.0,2024-02-13,Motor Diesel Honda Aero 205Hp,Propulsao,148198.23,Victor Torres Monteiro,Porto Seguro,BA,28060.41
748,8,43,10,350969.0,2024-06-20,Sonda Ais Barracuda,Eletronicos,35096.86,Luiz Alves Pimentel,Aracaju,SE,6577.74
749,10,70,14,480976.0,2024-02-20,Motor Diesel Parsun Boost Helix Velocity 146Hp,Propulsao,34355.43,Débora Paiva,Santarém,PA,6164.29
750,4,91,2,256283.4,2024-10-11,Motor Elétrico Tohatsu Zenith Oceanic 113Hp,Propulsao,134886.02,Thiago Moreira,Rio Branco,AC,27671.77
751,15,89,11,865459.0,2024-08-23,Motor Elétrico Yamaha Orca Storm Zenith 11Hp,Propulsao,78678.05,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,14122.53
752,32,149,3,3316.45,2024-03-10,Cabo De Nylon Bruce Core,Ancoragem,1163.62,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,225.94
753,23,120,14,41555.85,2023-01-28,Boia De Arqueamento Danforth Flux Tidal,Ancoragem,3124.49,Bruna Mendonça Rodrigues,Santos,SP,635.45
754,9,24,13,286917.1,2024-08-23,Gps Ais Orca Marlin Velocity,Eletronicos,23232.18,Lucas Guedes Cunha Lopes,João Pessoa,PB,4378.72
755,9,35,7,73187.05,2023-03-08,Radar Furuno Swift,Eletronicos,11005.53,Lucas Guedes Cunha Lopes,João Pessoa,PB,2069.49
756,21,100,4,397480.95,2024-06-09,Motor Elétrico Honda Vector Abyss 220Hp,Propulsao,104600.24,Sandra Rocha Oliveira Soares Peixoto,Rio Branco,AC,19604.58
757,37,36,12,271217.0,2024-09-23,Radar Lowrance Aqua Pulse,Eletronicos,22601.39,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,4077.69
758,38,96,7,469628.7,2023-02-25,Motor De Popa Tohatsu Boost Swift 126Hp,Propulsao,70620.84,Mateus Antunes,Fortaleza Do Tabocão,TO,14776.4
759,2,46,15,74757.0,2024-06-16,Sonda Ais Magnum Boost,Eletronicos,4983.77,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,913.36
760,30,68,10,635522.45,2023-06-28,Motor De Popa Honda Ion Vox Prime 163Hp,Propulsao,66897.1,Victor Araújo Azevedo Tavares Correia,Itacoatiara,AM,12442.5
761,40,2,1,13298.1,2023-07-21,Transponder Furuno Marlin,Eletronicos,13998.15,Lucas Pacheco,Corumbá,MS,2602.27
762,13,3,11,94302.7,2023-04-15,Radar Furuno Pulse Leviathan,Eletronicos,9024.19,Carlos Guimarães Martins,Santarém,PA,1753.77
763,42,75,9,280169.25,2023-11-21,Motor Diesel Volvo Flow Leviathan Maré 187Hp,Propulsao,32768.38,Márcia Figueiredo,Vila Do Conde,PA,5924.6
764,1,28,10,135456.7,2024-10-14,Piloto Automático Ais Core,Eletronicos,14258.56,Femininos Oliveira Antunes,Aratu,BA,2630.15
765,10,117,12,46774.2,2023-04-20,Corrente Danforth Zen Abyss Axis,Ancoragem,4103.01,Débora Paiva,Santarém,PA,756.01
766,3,110,7,17469.0,2023-10-25,Corrente Bruce Current,Ancoragem,2495.51,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,443.85
767,43,63,1,132960.1,2024-06-08,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,Propulsao,139957.67,Jéssica Farias Cunha,Itaqui,MA,24849.56
768,36,124,11,39395.55,2023-02-06,Corrente Delta Axis,Ancoragem,3769.93,Francisca Ribeiro Pinheiro,Belém,PA,635.07
769,29,59,14,1220326.0,2024-10-09,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,Propulsao,87166.14,Gabriela Moraes Macedo Nunes,Fortaleza,CE,14351.88
770,31,62,10,971109.0,2023-11-13,Motor Diesel Yanmar Velocity 37Hp,Propulsao,102221.97,Jéssica Figueiredo Leite Martins,São Luís,MA,20000.78
771,28,25,5,60632.0,2023-07-31,Rádio Lowrance Nitro Thrust Barracuda,Eletronicos,12126.46,Bianca Rodrigues,Antonina,PR,2204.09
772,20,26,13,213446.95,2023-12-03,Piloto Automático Furuno Core Boost Flux,Eletronicos,17283.18,Bruno Silva,Santarém Novo,PA,3210.1
773,36,76,10,1407882.9,2024-04-04,Motor Diesel Honda Aero 205Hp,Propulsao,148198.23,Francisca Ribeiro Pinheiro,Belém,PA,28060.41
774,45,33,3,19139.65,2023-03-31,Transponder Garmin Drift Vortex Marlin,Eletronicos,6715.77,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,1325.97
775,43,32,4,50010.0,2024-04-10,Sonda Ais Impulse Oceanic Zenith,Eletronicos,12502.46,Jéssica Farias Cunha,Itaqui,MA,2310.61
776,6,89,4,298976.4,2024-03-08,Motor Elétrico Yamaha Orca Storm Zenith 11Hp,Propulsao,78678.05,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,14122.53
777,41,79,11,727615.0,2024-10-05,Motor Diesel Tohatsu Zenith 60Hp,Propulsao,66146.85,Pedro Ribeiro Costa Santos Correia,Aratu,BA,12262.59
778,17,112,8,16575.6,2023-09-27,Corrente Danforth Tidal,Ancoragem,2180.95,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,404.31
779,5,107,1,1437.35,2024-03-09,Boia De Arqueamento Bruce Tidal Marlin,Ancoragem,1513.38,Pedro Freitas,Santarém Novo,PA,311.59
780,11,12,11,28488.6,2024-11-04,Gps Ais Drift Flux Vox,Eletronicos,2726.18,Victor Torres Monteiro,Porto Seguro,BA,491.85
781,45,101,12,5282.95,2024-10-28,Cabo De Nylon Delta Vortex,Ancoragem,463.4,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,82.84
782,6,113,13,57134.0,2023-02-03,Âncora Delta Mako Ultra,Ancoragem,4394.96,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza Do Tabocão,TO,750.6
783,22,80,4,491050.25,2023-10-11,Motor De Popa Volvo Maré 69Hp,Propulsao,129223.84,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,24126.48
785,43,128,10,46507.0,2024-07-19,Boia De Arqueamento Bruce Marlin Hydra,Ancoragem,4650.72,Jéssica Farias Cunha,Itaqui,MA,850.07
786,37,35,5,55028.0,2023-01-25,Radar Furuno Swift,Eletronicos,11005.53,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,2069.49
787,18,106,15,62484.35,2024-07-08,Âncora Danforth Nitro Titan Vox,Ancoragem,4384.87,Adriana Guedes Borges Alves Rocha,Santarém,PA,820.98
788,4,111,1,4285.0,2024-07-19,Boia De Arqueamento Danforth Aero Dash,Ancoragem,4285.23,Thiago Moreira,Rio Branco,AC,860.37
789,4,80,13,1679910.0,2023-06-29,Motor De Popa Volvo Maré 69Hp,Propulsao,129223.84,Thiago Moreira,Rio Branco,AC,24126.48
790,3,30,8,257983.0,2024-08-06,Transponder Ais Boost,Eletronicos,32247.87,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,6558.44
791,48,7,1,19519.0,2023-07-09,Radar Ais Zen,Eletronicos,19518.77,Letícia Torres Peixoto Oliveira,Suape,PE,3604.64
792,26,92,8,710833.0,2024-08-30,Motor Elétrico Yamaha Nautic Kraken 133Hp,Propulsao,88854.1,Luiz Borges Gomes Araújo,Manaus,AM,16239.74
793,17,6,3,35461.0,2023-03-15,Transponder Ais Vector,Eletronicos,11820.21,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,2086.5
794,13,73,4,572640.0,2024-10-30,Motor De Popa Torqeedo Core Hydra Flux 162Hp,Propulsao,143159.93,Carlos Guimarães Martins,Santarém,PA,25987.97
795,26,141,8,36341.3,2023-09-03,Boia De Arqueamento Bruce Nexus Abyss,Ancoragem,4781.8,Luiz Borges Gomes Araújo,Manaus,AM,825.76
796,12,133,12,22713.0,2023-09-15,Âncora Bruce Core Pulse,Ancoragem,1892.72,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,381.67
797,3,150,7,10944.0,2024-09-04,Cabo De Nylon Danforth Magnum Vox,Ancoragem,1645.66,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,288.9
798,23,45,15,148556.0,2024-09-01,Gps Furuno Current,Eletronicos,9903.71,Bruna Mendonça Rodrigues,Santos,SP,1750.24
799,40,150,12,19748.0,2024-11-04,Cabo De Nylon Danforth Magnum Vox,Ancoragem,1645.66,Lucas Pacheco,Corumbá,MS,288.9
800,45,24,7,154493.75,2023-08-28,Gps Ais Orca Marlin Velocity,Eletronicos,23232.18,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,4378.72
801,37,64,10,1059303.2,2024-11-27,Motor Elétrico Yamaha Swift Drift Current 265Hp,Propulsao,111505.55,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,19307.99
802,34,112,4,8724.0,2024-02-25,Corrente Danforth Tidal,Ancoragem,2180.95,Victor Vieira Nunes Cunha,Fortaleza,CE,404.31
803,1,138,2,7947.7,2023-10-02,Boia De Arqueamento Delta Peak Boost Thrust,Ancoragem,4183.05,Femininos Oliveira Antunes,Aratu,BA,741.89
804,2,63,3,398879.35,2024-09-18,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,Propulsao,139957.67,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,24849.56
805,2,135,12,19734.0,2024-07-09,Cabo De Nylon Danforth Titan Poseidon,Ancoragem,1644.51,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,304.04
806,36,76,10,1481982.0,2023-11-23,Motor Diesel Honda Aero 205Hp,Propulsao,148198.23,Francisca Ribeiro Pinheiro,Belém,PA,28060.41
807,16,140,4,11911.1,2023-07-02,Boia De Arqueamento Bruce Dash Titan Pulse,Ancoragem,3134.58,Renata Pacheco Cardoso,Fortaleza,CE,565.59
808,46,123,2,5276.3,2024-04-30,Cabo De Nylon Danforth Orca Aero,Ancoragem,2777.07,Ana Silva Costa Farias Coelho,Macapá,AP,490.63
809,13,94,12,464559.5,2024-06-01,Motor De Popa Volvo Magnum 276Hp,Propulsao,40750.84,Carlos Guimarães Martins,Santarém,PA,7381.46
810,43,34,15,73763.0,2024-04-16,Transponder Ais Helix Torque,Eletronicos,4917.53,Jéssica Farias Cunha,Itaqui,MA,951.66
811,20,4,7,23673.0,2024-04-07,Rádio Ais Hydro Tidal Zen,Eletronicos,3381.88,Bruno Silva,Santarém Novo,PA,583.85
812,3,63,10,1329598.15,2024-03-22,Motor Elétrico Torqeedo Ion Orca Vox 186Hp,Propulsao,139957.67,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,24849.56
813,19,122,10,12563.75,2023-12-08,Corrente Danforth Zenith Oceanic Torque,Ancoragem,1322.47,Renata Lima Gomes Coelho Mendonça,Maceió,AL,222.63
814,10,82,4,206536.0,2023-04-26,Motor Elétrico Volvo Nautic Vox 118Hp,Propulsao,51634.04,Débora Paiva,Santarém,PA,9640.23
815,7,122,12,15076.5,2023-10-19,Corrente Danforth Zenith Oceanic Torque,Ancoragem,1322.47,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,222.63
817,20,56,2,85978.0,2023-03-26,Motor Elétrico Torqeedo Velocity Swift 74Hp,Propulsao,42988.77,Bruno Silva,Santarém Novo,PA,7374.35
818,12,126,3,7629.45,2024-02-10,Corrente Danforth Hydro,Ancoragem,2677.06,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,467.05
819,18,51,11,670461.55,2024-04-05,Motor Diesel Tohatsu Evo Zenith 16Hp,Propulsao,64158.99,Adriana Guedes Borges Alves Rocha,Santarém,PA,11769.05
820,32,20,3,87875.0,2023-01-10,Radar Ais Marlin,Eletronicos,30833.44,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,5689.04
821,42,103,11,19681.0,2024-02-24,Âncora Delta Swift,Ancoragem,1789.19,Márcia Figueiredo,Vila Do Conde,PA,324.68
822,45,131,5,4577.1,2024-12-04,Boia De Arqueamento Danforth Core Vortex,Ancoragem,963.59,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,175.62
823,2,8,3,14204.4,2024-04-27,Gps Ais Zen,Eletronicos,4984.15,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,879.22
824,45,26,6,98514.05,2023-02-16,Piloto Automático Furuno Core Boost Flux,Eletronicos,17283.18,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,3210.1
825,22,61,15,420279.0,2023-07-20,Motor Diesel Honda Prime 84Hp,Propulsao,28018.63,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,5102.18
826,3,128,15,69761.0,2023-05-15,Boia De Arqueamento Bruce Marlin Hydra,Ancoragem,4650.72,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,850.07
827,47,91,5,640708.5,2023-02-21,Motor Elétrico Tohatsu Zenith Oceanic 113Hp,Propulsao,134886.02,Gabriela Barros Lacerda,Niterói,RJ,27671.77
828,15,21,5,43673.0,2023-05-26,Gps Ais Nautic Thrust,Eletronicos,8734.56,Carla Lopes Alves Pacheco Rocha,Fortaleza Do Tabocão,TO,1653.83
829,45,27,14,231160.0,2023-05-19,Gps Garmin Vortex Maré Drift,Eletronicos,16511.45,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,3026.01
830,29,139,12,16244.05,2024-11-15,Boia De Arqueamento Danforth Torque,Ancoragem,1424.88,Gabriela Moraes Macedo Nunes,Fortaleza,CE,246.89
831,19,126,4,10172.6,2024-11-28,Corrente Danforth Hydro,Ancoragem,2677.06,Renata Lima Gomes Coelho Mendonça,Maceió,AL,467.05
832,41,11,12,434783.0,2023-03-28,Gps Furuno Swift Leviathan Poseidon,Eletronicos,36231.91,Pedro Ribeiro Costa Santos Correia,Aratu,BA,6399.81
833,4,35,6,66033.0,2024-01-10,Radar Furuno Swift,Eletronicos,11005.53,Thiago Moreira,Rio Branco,AC,2069.49
834,10,9,6,238233.0,2024-02-02,Transponder Ais Titan Pulse,Eletronicos,39705.5,Débora Paiva,Santarém,PA,7258.64
835,45,26,2,34566.0,2024-05-06,Piloto Automático Furuno Core Boost Flux,Eletronicos,17283.18,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,3210.1
836,43,50,9,96409.8,2024-05-03,Piloto Automático Simrad Poseidon Magnum,Eletronicos,11275.99,Jéssica Farias Cunha,Itaqui,MA,2023.22
837,44,117,14,54569.9,2024-08-20,Corrente Danforth Zen Abyss Axis,Ancoragem,4103.01,Rafael Paiva Vieira,Paranaguá,PR,756.01
838,41,124,9,32232.55,2023-04-02,Corrente Delta Axis,Ancoragem,3769.93,Pedro Ribeiro Costa Santos Correia,Aratu,BA,635.07
839,8,20,8,246668.0,2023-01-08,Radar Ais Marlin,Eletronicos,30833.44,Luiz Alves Pimentel,Aracaju,SE,5689.04
840,12,143,2,8873.0,2023-02-26,Âncora Delta Hydra Kraken Velocity,Ancoragem,4436.43,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,836.16
841,40,42,10,59928.0,2023-12-20,Transponder Lowrance Axis,Eletronicos,5992.84,Lucas Pacheco,Corumbá,MS,1263.57
842,4,100,8,794961.9,2023-08-24,Motor Elétrico Honda Vector Abyss 220Hp,Propulsao,104600.24,Thiago Moreira,Rio Branco,AC,19604.58
843,22,92,14,1181759.15,2024-07-09,Motor Elétrico Yamaha Nautic Kraken 133Hp,Propulsao,88854.1,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,16239.74
844,40,85,9,347208.0,2024-04-02,Motor De Popa Parsun Impulse 162Hp,Propulsao,38578.7,Lucas Pacheco,Corumbá,MS,6351.97
845,24,17,4,56155.0,2024-03-20,Rádio Ais Oceanic Pulse,Eletronicos,14038.78,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,2833.14
846,33,116,13,33482.0,2024-07-23,Cabo De Nylon Delta Velocity Oceanic Abyss,Ancoragem,2575.52,Diego Costa Guedes Cunha,Rio Grande,RS,502.24
847,9,131,10,9154.2,2023-12-22,Boia De Arqueamento Danforth Core Vortex,Ancoragem,963.59,Lucas Guedes Cunha Lopes,João Pessoa,PB,175.62
848,23,98,9,714250.0,2024-03-11,Motor Diesel Parsun Velocity Abyss Orca 235Hp,Propulsao,79361.13,Bruna Mendonça Rodrigues,Santos,SP,12866.8
849,21,93,15,1507155.0,2023-11-23,Motor Elétrico Yamaha Flow 204Hp,Propulsao,100477.01,Sandra Rocha Oliveira Soares Peixoto,Rio Branco,AC,18414.19
850,12,92,12,1012936.55,2023-09-22,Motor Elétrico Yamaha Nautic Kraken 133Hp,Propulsao,88854.1,Rafael Pereira Barros,Fortaleza Do Tabocão,TO,16239.74
851,32,49,8,100808.3,2023-12-22,Sonda Furuno Swift,Eletronicos,13264.25,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,2352.61
852,49,28,1,13546.05,2023-10-02,Piloto Automático Ais Core,Eletronicos,14258.56,Diego Costa Tavares Antunes,Aracaju,SE,2630.15
853,35,86,4,374093.0,2024-08-06,Motor Diesel Volvo Helix Evo Force 144Hp,Propulsao,93523.13,Priscila Martins,João Pessoa,PB,16841.61
854,42,49,14,185700.0,2024-11-13,Sonda Furuno Swift,Eletronicos,13264.25,Márcia Figueiredo,Vila Do Conde,PA,2352.61
855,3,140,11,34480.0,2023-09-03,Boia De Arqueamento Bruce Dash Titan Pulse,Ancoragem,3134.58,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,565.59
856,24,140,11,34480.0,2023-12-14,Boia De Arqueamento Bruce Dash Titan Pulse,Ancoragem,3134.58,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,565.59
857,8,47,3,17450.55,2024-09-18,Rádio Simrad Tidal Aqua,Eletronicos,6122.96,Luiz Alves Pimentel,Aracaju,SE,1159.34
858,45,53,4,214700.0,2024-08-31,Motor Elétrico Torqeedo Zen Titan Hydra 129Hp,Propulsao,53675.01,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,10044.16
859,28,95,15,994764.95,2023-12-06,Motor Diesel Honda Leviathan 133Hp,Propulsao,69808.04,Bianca Rodrigues,Antonina,PR,12594.59
860,20,131,11,10599.0,2023-09-05,Boia De Arqueamento Danforth Core Vortex,Ancoragem,963.59,Bruno Silva,Santarém Novo,PA,175.62
861,45,39,7,197058.5,2024-12-04,Gps Furuno Vector,Eletronicos,29632.83,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,5270.87
862,3,100,10,993701.9,2023-01-22,Motor Elétrico Honda Vector Abyss 220Hp,Propulsao,104600.24,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,19604.58
863,2,94,8,309706.65,2024-03-10,Motor De Popa Volvo Magnum 276Hp,Propulsao,40750.84,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,7381.46
864,5,72,10,996646.0,2023-12-31,Motor De Popa Volvo Hydro Dash 256Hp,Propulsao,99664.64,Pedro Freitas,Santarém Novo,PA,17083.12
865,11,150,14,21887.05,2023-01-17,Cabo De Nylon Danforth Magnum Vox,Ancoragem,1645.66,Victor Torres Monteiro,Porto Seguro,BA,288.9
866,25,138,11,43713.3,2024-07-09,Boia De Arqueamento Delta Peak Boost Thrust,Ancoragem,4183.05,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,741.89
867,13,94,10,407508.0,2023-02-13,Motor De Popa Volvo Magnum 276Hp,Propulsao,40750.84,Carlos Guimarães Martins,Santarém,PA,7381.46
868,37,43,4,140387.0,2023-12-26,Sonda Ais Barracuda,Eletronicos,35096.86,Jéssica Pimentel Borges Nunes Teixeira,Itaqui,MA,6577.74
869,3,84,5,217119.0,2024-10-04,Motor De Popa Torqeedo Zenith Peak Thrust 212Hp,Propulsao,43423.88,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,8456.45
870,22,90,11,826567.45,2024-11-24,Motor De Popa Yamaha Thrust Marlin Nexus 182Hp,Propulsao,79097.33,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,14467.08
871,20,145,7,30449.0,2023-01-30,Boia De Arqueamento Delta Nexus,Ancoragem,4349.86,Bruno Silva,Santarém Novo,PA,718.09
872,10,126,1,2543.15,2024-10-31,Corrente Danforth Hydro,Ancoragem,2677.06,Débora Paiva,Santarém,PA,467.05
873,25,18,7,186007.0,2023-04-12,Rádio Simrad Axis,Eletronicos,26572.45,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,5018.78
874,42,59,10,871661.0,2023-12-01,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,Propulsao,87166.14,Márcia Figueiredo,Vila Do Conde,PA,14351.88
875,13,92,12,1012936.55,2024-11-04,Motor Elétrico Yamaha Nautic Kraken 133Hp,Propulsao,88854.1,Carlos Guimarães Martins,Santarém,PA,16239.74
876,35,150,1,1563.7,2024-11-17,Cabo De Nylon Danforth Magnum Vox,Ancoragem,1645.66,Priscila Martins,João Pessoa,PB,288.9
877,18,111,15,61064.1,2024-02-17,Boia De Arqueamento Danforth Aero Dash,Ancoragem,4285.23,Adriana Guedes Borges Alves Rocha,Santarém,PA,860.37
878,23,13,2,15494.0,2024-12-31,Radar Simrad Boost,Eletronicos,7747.1,Bruna Mendonça Rodrigues,Santos,SP,1356.5
879,44,12,1,2726.0,2023-08-26,Gps Ais Drift Flux Vox,Eletronicos,2726.18,Rafael Paiva Vieira,Paranaguá,PR,491.85
880,39,59,3,248423.1,2023-06-15,Motor Diesel Yanmar Hydro Magnum Boost 267Hp,Propulsao,87166.14,Renata Oliveira Siqueira,Suape,PE,14351.88
881,36,106,10,41656.55,2023-11-03,Âncora Danforth Nitro Titan Vox,Ancoragem,4384.87,Francisca Ribeiro Pinheiro,Belém,PA,820.98
882,3,68,2,133794.0,2023-08-21,Motor De Popa Honda Ion Vox Prime 163Hp,Propulsao,66897.1,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,12442.5
883,11,9,13,516172.0,2023-03-04,Transponder Ais Titan Pulse,Eletronicos,39705.5,Victor Torres Monteiro,Porto Seguro,BA,7258.64
884,25,17,5,66684.3,2023-06-29,Rádio Ais Oceanic Pulse,Eletronicos,14038.78,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,2833.14
885,40,117,12,46774.2,2023-11-15,Corrente Danforth Zen Abyss Axis,Ancoragem,4103.01,Lucas Pacheco,Corumbá,MS,756.01
886,17,109,1,591.85,2023-03-28,Cabo De Nylon Danforth Evo Aqua Mako,Ancoragem,622.7,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,109.49
887,10,40,10,134748.0,2024-09-21,Sonda Furuno Maré Tidal,Eletronicos,14184.04,Débora Paiva,Santarém,PA,2867.26
888,22,24,15,348483.0,2023-10-27,Gps Ais Orca Marlin Velocity,Eletronicos,23232.18,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,4378.72
889,45,17,15,210582.0,2024-03-31,Rádio Ais Oceanic Pulse,Eletronicos,14038.78,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,2833.14
890,11,127,11,16190.85,2024-05-11,Cabo De Nylon Delta Velocity Core Mako,Ancoragem,1549.35,Victor Torres Monteiro,Porto Seguro,BA,281.15
891,11,42,2,11386.7,2024-07-15,Transponder Lowrance Axis,Eletronicos,5992.84,Victor Torres Monteiro,Porto Seguro,BA,1263.57
892,39,31,12,99397.0,2024-07-04,Transponder Furuno Pulse Axis,Eletronicos,8283.11,Renata Oliveira Siqueira,Suape,PE,1482.54
893,26,24,13,302018.0,2024-07-17,Gps Ais Orca Marlin Velocity,Eletronicos,23232.18,Luiz Borges Gomes Araújo,Manaus,AM,4378.72
894,36,124,8,30159.0,2024-10-14,Corrente Delta Axis,Ancoragem,3769.93,Francisca Ribeiro Pinheiro,Belém,PA,635.07
895,36,64,5,557528.0,2024-11-21,Motor Elétrico Yamaha Swift Drift Current 265Hp,Propulsao,111505.55,Francisca Ribeiro Pinheiro,Belém,PA,19307.99
896,5,48,3,44209.0,2023-04-03,Gps Furuno Magnum Drift,Eletronicos,14736.35,Pedro Freitas,Santarém Novo,PA,2715.28
897,44,116,3,7727.0,2024-11-16,Cabo De Nylon Delta Velocity Oceanic Abyss,Ancoragem,2575.52,Rafael Paiva Vieira,Paranaguá,PR,502.24
898,1,6,7,78603.95,2024-10-02,Transponder Ais Vector,Eletronicos,11820.21,Femininos Oliveira Antunes,Aratu,BA,2086.5
899,29,28,7,94819.5,2023-06-08,Piloto Automático Ais Core,Eletronicos,14258.56,Gabriela Moraes Macedo Nunes,Fortaleza,CE,2630.15
900,19,146,14,6944.0,2024-06-07,Corrente Delta Vox Ion,Ancoragem,495.98,Renata Lima Gomes Coelho Mendonça,Maceió,AL,82.88
901,20,122,10,12563.75,2023-09-16,Corrente Danforth Zenith Oceanic Torque,Ancoragem,1322.47,Bruno Silva,Santarém Novo,PA,222.63
